x, y
0.6437947522715187, 64.65819048159698
0.6756157189097678, 66.04133389815483
0.7034606420363885, 67.32909208866944
0.731303762513691, 68.71223910766048
0.7511923924353147, 70.19077855756113
0.7790373155619348, 71.52622936109736
0.8108582822001844, 72.9093799825216
0.8347253591658592, 74.38791943242224
0.8625696814093735, 76.00953672138772
0.9182577250132979, 77.67885382824122
0.96599007629533, 79.20508589116346
1.0455439950987169, 81.01748804194818
1.1091883319076383, 82.3529388454844
1.1847644045500796, 83.83148189781824
1.2921638473631931, 84.40381847110994
1.4194501174486114, 84.88076621592522
1.5308274064226715, 85.16692909892129
1.6262927098698419, 85.50079540223854
1.745624489399581, 85.9300505340322
1.8132448697201307, 86.07313197553023
1.904733528772566, 86.02543576007542
1.9882646928537935, 85.9300505340322
2.059864721984607, 86.5023835048907
2.1394192416710993, 87.1224180948538
2.222950405752327, 87.83783971207671
2.310461218643817, 88.50556331262825
2.3939935844912545, 89.12559790259135
2.477525349455588, 89.79332150314286
2.5769678981805977, 90.79491140701163
2.6087906674681647, 89.36407177499899
2.6167451580238446, 87.83783971207671
2.636633787945468, 86.59777233336712
2.640611634106414, 85.40540297132893
2.656522417867091, 84.06995216779269
2.6605002640280375, 83.02066784968571
2.6764110477887146, 81.78060227219271
2.692322432432497, 80.34975903774686
2.700277523871282, 79.15738967570866
2.7082338170762807, 78.10810535760169
2.732099692275744, 76.77265815649864
2.736076937553583, 75.24642249114319
2.7559655674752066, 73.81558285913053
2.7559655674752066, 72.57551367920433
2.7678997068411504, 71.28775548868973
2.7838104906018275, 70.19077855756113
2.7838104906018275, 69.42766072488341
2.7917655820406138, 68.56915406372926
2.8673422555661596, 68.66454649463887
2.9468973761357584, 68.71223910766048
3.006563265900628, 68.71223910766048
3.113960906064424, 68.61685388161726
3.17760464199024, 68.04451730832557
3.265114253115519, 67.51986974562229
3.328757989041334, 66.94753317233058
3.4083125087278274, 66.27980777056247
3.4759346916976943, 65.65977498181596
3.5395772258572977, 64.65819048159698
3.607198807944059, 63.847376433464454
3.6827754814696063, 62.84578472837909
3.782218631077722, 61.987278067224935
3.845862367003538, 60.84260492064154
3.9095067038124585, 60.0317944749422
3.9612163003723313, 59.31637285771929
4.052703757658556, 58.362484572955104
4.116347493584371, 57.45627809391297
4.183969676554238, 56.74085647669004
4.263523595357626, 56.025431257033944
4.3550110526438495, 55.071542972269754
4.430587726169397, 54.260728924137226
4.490253615934266, 53.5453073069143
4.569808135620759, 52.68680424819335
4.657317746746038, 51.87599020006082
4.728917174993745, 50.92209471043026
4.7885830647586145, 50.20667309320734
4.852227401567537, 49.252777603576774
4.903936998127408, 48.44197796517702
4.967580133170117, 47.6311567121781
