x, y
1, 4.005213215853354
0.9940564318000278, 3.954028381051521
0.9851411543202838, 3.9274879955783923
0.9742446749705134, 3.904739196020553
0.9643387778507025, 3.8895732819197333
0.954432918140999, 3.874407511005694
0.9460128756610741, 3.8668244823618947
0.933135194441277, 3.851658568261075
0.9222387150915067, 3.8421798898464106
0.9078751792318238, 3.832701211431746
0.8969786998820535, 3.8156396475600616
0.8826151640223706, 3.8023695264168866
0.874690431362479, 3.7909950550445775
0.8608221679127225, 3.7796208700458265
0.8479445241030328, 3.762559019800584
0.8370480447532624, 3.747393392073323
0.8231797813035058, 3.7379147136586583
0.8137691940037285, 3.7208528634134153
0.7979197286839453, 3.701895506584086
0.7865279769242487, 3.6924168281694216
0.7726598257048138, 3.6791467070262467
0.7573055953848498, 3.662085286341341
0.7424467497051335, 3.6545022576975423
0.7280832138454507, 3.633649107910568
0.7157008424456872, 3.6241704294959036
0.7062902551459099, 3.6127961013103738
0.6948985033862132, 3.603317422895709
0.6849926062664025, 3.5938387444810447
0.6736007796864913, 3.5805684801510904
0.660723173286909, 3.571089801736426
0.6468548724270451, 3.5578196805932514
0.6339772660274626, 3.542653766492432
0.6225854394475516, 3.5293836453492577
0.6102030680477879, 3.5180094603505068
0.5983160064680578, 3.4990521035211772
0.5854383252482609, 3.4933647246482438
0.5735512636685309, 3.476303160776559
0.5661218408286728, 3.4668246255486737
0.5586924179888146, 3.461137389862519
0.547796050869366, 3.4478672687193446
0.5354136794696025, 3.444075682804055
0.518573669329967, 3.423222676203861
0.5081724623901227, 3.408056618916262
0.4923229222501251, 3.396682433917511
0.4839030294106291, 3.392890848002222
0.47152065801086573, 3.3815165198166923
0.45913821179088765, 3.372037841402028
0.4452700605714529, 3.358767720258853
0.42842990079138843, 3.3398103634295238
0.41406636493170557, 3.332227191598945
0.40168399353194206, 3.3284357488704353
0.3823675839325684, 3.3094783920411057
0.3684993578929191, 3.298104207042355
0.3600792405927796, 3.2905210352117766
0.3476969440132306, 3.2829382929415356
0.33234286333369545, 3.269668171798361
0.3179793274740126, 3.2563979074684073
0.302625171974263, 3.241231993367588
0.28281337773464144, 3.2241704294959037
0.260525109215067, 3.201421486751285
0.24219924443554586, 3.182464129921956
0.22288276001595764, 3.167298359007916
0.20604260023589316, 3.1483410021785865
0.1837544065365332, 3.121800616705458
0.17384850941672247, 3.108530781935842
0.16493323193697862, 3.0914689316905988
0.15056969607729576, 3.0687201321327597
0.1401684891374515, 3.05355421803194
0.10500253939808035, 2.983412026400778
0.1302625920176408, 3.0383883039311215
0.12085200471786328, 3.0175352973309266
0.09509664227826953, 2.9663506057158724
0.0851907451584587, 2.9379144272850994
0.07429437803901007, 2.909478392041106
0.06389302145873665, 2.871563678382447
0.05497789361942185, 2.8431276431384536
0.04507199649961102, 2.791942665149841
0.0351660993798002, 2.744549559450076
0.026745982079660613, 2.706634845791418
0.015849614960211977, 2.6459711893881415
0.010401356580273302, 2.600473590272463
0.004952948559905357, 2.573933634359672
0.0009907692804957957, 2.539809933869186
0.0009907692804957957, 2.539809933869186
0, 2.5
