x, y
0, 34.77911424869845
0.16251905201931544, 34.77911424869845
0.32503810403863104, 34.77911424869845
0.47739978723191234, 34.77911424869845
0.6348401548382108, 34.69879656949657
0.784662399924753, 34.61846675679831
0.9547993826633635, 34.457825331646376
1.1198574891884958, 34.37750765244448
1.2874558010222121, 34.21686016054436
1.4169633084566857, 34.05621873539241
1.604875974341548, 33.81525356429039
1.749618959613689, 33.49397678073467
1.9451499398187693, 33.092370184480714
2.133062605703632, 32.53011609632661
2.3184362170826773, 31.807226649768744
2.488572816220365, 31.16465488241277
2.686642850931262, 30.04015277285275
2.902488568788411, 28.835339050839046
3.072626318728866, 27.228918732571366
3.252920286692589, 25.38152110970531
3.395124601059836, 23.534129553587434
3.5220926703875697, 21.204813722013718
3.6389029872883474, 19.03613931559193
3.73285951203124, 17.42971293057608
3.8471307744262004, 14.69879050274838
3.9715590220462733, 11.164648815664592
4.070594806603568, 8.112443537532997
4.159472071532059, 4.979914513451334
4.233114242223805, 2.4096274440274073
4.283900702753054, 0
