x, y
0, 52.048185754122585
0.14982224508654216, 52.12850950007265
0.33011698025210945, 52.208833246022714
0.5104115236172153, 52.048185754122585
0.7287964877806421, 51.887544328970634
0.937024083118034, 51.887544328970634
1.1249367490028963, 51.80722664976876
1.3052311005675412, 51.64657915786862
1.5058405733851772, 51.164660949160954
1.7089891007086297, 50.76305435290699
1.9197563259532222, 50.120476518802825
2.1584562195691785, 49.31726332629489
2.36414418499937, 48.353408708635016
2.5647536578170063, 47.06827124067124
2.765363130634642, 45.54216253485726
2.9355008805750975, 43.8554245373877
3.1310310935783328, 41.68674406421775
3.2859325984792758, 39.196780740743876
3.428136145644677, 36.54618205886627
3.5500261059607787, 33.65461213913844
3.671914915474112, 30.522083115056795
3.7760288090430394, 27.469871770177015
3.872524388291748, 24.01605989579147
3.9461657917816497, 21.04417229686176
4.037582878417803, 17.02811846781848
4.103606734789333, 13.975901056190523
4.172168494863909, 10.522083115056788
4.240731789342178, 6.506017152517131
4.2991365641916435, 2.891557786231459
4.337227368590886, 0
