x, y
0, 69.95983509365088
0.16251905201931544, 69.8795143810749
0.34027434907814363, 69.71886992254886
0.5383443837890404, 69.71886992254886
0.7541899098457274, 69.39758707224496
0.9497208900508076, 69.31726635966899
1.1604877316944777, 69.23694868046711
1.4423569223222326, 68.51405316716105
1.6531237639659029, 68.27308799605905
1.8715085363288675, 67.87148139980508
2.0873538705850936, 66.9076267821452
2.361604746892631, 65.38152110970532
2.5698329176314068, 64.17670132094342
2.767902568741382, 62.32931583157372
3.029456638116145, 58.87549789043999
3.2453023559732936, 55.02007335305228
3.417978776818644, 51.164660949160954
3.5906551976639927, 46.66666464441727
3.753174249683308, 40.48193034220403
3.897918002157295, 34.2971899732426
4.019807578872473, 28.112443537532997
4.121381267132816, 22.409633510775613
4.200101546836196, 16.867464909170153
4.288979578966532, 10.120476518802818
4.342306244804366, 5.140562005351484
4.398171581547094, -0.2409712378502178
