Image; brightness_0.7_contrast_1.1_voltage_12.0; brightness_0.7_contrast_1.2_voltage_12.0; brightness_0.7_contrast_1.3_voltage_12.0; brightness_0.7_contrast_1.4_voltage_12.0; brightness_0.7_contrast_1.5_voltage_12.0; brightness_0.7_contrast_1.6_voltage_12.0; brightness_0.7_contrast_1.7_voltage_12.0; brightness_0.7_contrast_1.8_voltage_12.0; brightness_0.7_contrast_1.9_voltage_12.0; brightness_0.8_contrast_1.1_voltage_12.0; brightness_0.8_contrast_1.2_voltage_12.0; brightness_0.8_contrast_1.3_voltage_12.0; brightness_0.8_contrast_1.4_voltage_12.0; brightness_0.8_contrast_1.5_voltage_12.0; brightness_0.8_contrast_1.6_voltage_12.0; brightness_0.8_contrast_1.7_voltage_12.0; brightness_0.8_contrast_1.8_voltage_12.0; brightness_0.8_contrast_1.9_voltage_12.0; brightness_0.9_contrast_1.1_voltage_12.0; brightness_0.9_contrast_1.2_voltage_12.0; brightness_0.9_contrast_1.3_voltage_12.0; brightness_0.9_contrast_1.4_voltage_12.0; brightness_0.9_contrast_1.5_voltage_12.0; brightness_0.9_contrast_1.6_voltage_12.0; brightness_0.9_contrast_1.7_voltage_12.0; brightness_0.9_contrast_1.8_voltage_12.0; brightness_0.9_contrast_1.9_voltage_12.0; brightness_0.7_contrast_1.1_voltage_12.5; brightness_0.7_contrast_1.2_voltage_12.5; brightness_0.7_contrast_1.3_voltage_12.5; brightness_0.7_contrast_1.4_voltage_12.5; brightness_0.7_contrast_1.5_voltage_12.5; brightness_0.7_contrast_1.6_voltage_12.5; brightness_0.7_contrast_1.7_voltage_12.5; brightness_0.7_contrast_1.8_voltage_12.5; brightness_0.7_contrast_1.9_voltage_12.5; brightness_0.8_contrast_1.1_voltage_12.5; brightness_0.8_contrast_1.2_voltage_12.5; brightness_0.8_contrast_1.3_voltage_12.5; brightness_0.8_contrast_1.4_voltage_12.5; brightness_0.8_contrast_1.5_voltage_12.5; brightness_0.8_contrast_1.6_voltage_12.5; brightness_0.8_contrast_1.7_voltage_12.5; brightness_0.8_contrast_1.8_voltage_12.5; brightness_0.8_contrast_1.9_voltage_12.5; brightness_0.9_contrast_1.1_voltage_12.5; brightness_0.9_contrast_1.2_voltage_12.5; brightness_0.9_contrast_1.3_voltage_12.5; brightness_0.9_contrast_1.4_voltage_12.5; brightness_0.9_contrast_1.5_voltage_12.5; brightness_0.9_contrast_1.6_voltage_12.5; brightness_0.9_contrast_1.7_voltage_12.5; brightness_0.9_contrast_1.8_voltage_12.5; brightness_0.9_contrast_1.9_voltage_12.5; brightness_0.7_contrast_1.1_voltage_13.0; brightness_0.7_contrast_1.2_voltage_13.0; brightness_0.7_contrast_1.3_voltage_13.0; brightness_0.7_contrast_1.4_voltage_13.0; brightness_0.7_contrast_1.5_voltage_13.0; brightness_0.7_contrast_1.6_voltage_13.0; brightness_0.7_contrast_1.7_voltage_13.0; brightness_0.7_contrast_1.8_voltage_13.0; brightness_0.7_contrast_1.9_voltage_13.0; brightness_0.8_contrast_1.1_voltage_13.0; brightness_0.8_contrast_1.2_voltage_13.0; brightness_0.8_contrast_1.3_voltage_13.0; brightness_0.8_contrast_1.4_voltage_13.0; brightness_0.8_contrast_1.5_voltage_13.0; brightness_0.8_contrast_1.6_voltage_13.0; brightness_0.8_contrast_1.7_voltage_13.0; brightness_0.8_contrast_1.8_voltage_13.0; brightness_0.8_contrast_1.9_voltage_13.0; brightness_0.9_contrast_1.1_voltage_13.0; brightness_0.9_contrast_1.2_voltage_13.0; brightness_0.9_contrast_1.3_voltage_13.0; brightness_0.9_contrast_1.4_voltage_13.0; brightness_0.9_contrast_1.5_voltage_13.0; brightness_0.9_contrast_1.6_voltage_13.0; brightness_0.9_contrast_1.7_voltage_13.0; brightness_0.9_contrast_1.8_voltage_13.0; brightness_0.9_contrast_1.9_voltage_13.0; brightness_0.7_contrast_1.1_voltage_13.5; brightness_0.7_contrast_1.2_voltage_13.5; brightness_0.7_contrast_1.3_voltage_13.5; brightness_0.7_contrast_1.4_voltage_13.5; brightness_0.7_contrast_1.5_voltage_13.5; brightness_0.7_contrast_1.6_voltage_13.5; brightness_0.7_contrast_1.7_voltage_13.5; brightness_0.7_contrast_1.8_voltage_13.5; brightness_0.7_contrast_1.9_voltage_13.5; brightness_0.8_contrast_1.1_voltage_13.5; brightness_0.8_contrast_1.2_voltage_13.5; brightness_0.8_contrast_1.3_voltage_13.5; brightness_0.8_contrast_1.4_voltage_13.5; brightness_0.8_contrast_1.5_voltage_13.5; brightness_0.8_contrast_1.6_voltage_13.5; brightness_0.8_contrast_1.7_voltage_13.5; brightness_0.8_contrast_1.8_voltage_13.5; brightness_0.8_contrast_1.9_voltage_13.5; brightness_0.9_contrast_1.1_voltage_13.5; brightness_0.9_contrast_1.2_voltage_13.5; brightness_0.9_contrast_1.3_voltage_13.5; brightness_0.9_contrast_1.4_voltage_13.5; brightness_0.9_contrast_1.5_voltage_13.5; brightness_0.9_contrast_1.6_voltage_13.5; brightness_0.9_contrast_1.7_voltage_13.5; brightness_0.9_contrast_1.8_voltage_13.5; brightness_0.9_contrast_1.9_voltage_13.5; 
images\BSR\BSDS500\test\100007.jpg; 5.593708437604115; 5.589112477167186; 5.589722165764562; 5.584374999310653; 5.566261994457012; 5.537188852315381; 5.496680572639331; 5.459844236497453; 5.428539972240349; 3.7769741852972145; 3.7777511831094737; 3.779690132409135; 3.7730842619224227; 3.7527823613308873; 3.7193710965263027; 3.674951483840019; 3.6368603730847964; 3.6099647126151844; 1.979196350076777; 1.9802604023673627; 1.9788706248922987; 1.9897512479623614; 1.9894647191007413; 1.987059797846031; 2.002499995888891; 2.07201268114196; 2.211979165382588; 5.593708437604115; 5.589112477167186; 5.589722165764562; 5.584374999310653; 5.566261994457012; 5.537188852315381; 5.496680572639331; 5.459844236497453; 5.428539972240349; 3.7769741852972145; 3.7777511831094737; 3.779690132409135; 3.7730842619224227; 3.7527823613308873; 3.7193710965263027; 3.674951483840019; 3.6368603730847964; 3.6099647126151844; 1.979196350076777; 1.9802604023673627; 1.9788706248922987; 1.9897512479623614; 1.9894647191007413; 1.987059797846031; 2.002499995888891; 2.07201268114196; 2.211979165382588; 5.593708437604115; 5.589112477167186; 5.589722165764562; 5.584374999310653; 5.566261994457012; 5.537188852315381; 5.496680572639331; 5.459844236497453; 5.428539972240349; 3.7769741852972145; 3.7777511831094737; 3.779690132409135; 3.7730842619224227; 3.7527823613308873; 3.7193710965263027; 3.674951483840019; 3.6368603730847964; 3.6099647126151844; 1.979196350076777; 1.9802604023673627; 1.9788706248922987; 1.9897512479623614; 1.9894647191007413; 1.987059797846031; 2.002499995888891; 2.07201268114196; 2.211979165382588; 5.593708437604115; 5.589112477167186; 5.589722165764562; 5.584374999310653; 5.566261994457012; 5.537188852315381; 5.496680572639331; 5.459844236497453; 5.428539972240349; 3.7769741852972145; 3.7777511831094737; 3.779690132409135; 3.7730842619224227; 3.7527823613308873; 3.7193710965263027; 3.674951483840019; 3.6368603730847964; 3.6099647126151844; 1.979196350076777; 1.9802604023673627; 1.9788706248922987; 1.9897512479623614; 1.9894647191007413; 1.987059797846031; 2.002499995888891; 2.07201268114196; 2.211979165382588
images\BSR\BSDS500\test\100039.jpg; 4.56254227230789; 4.608902141762273; 4.659839191053795; 4.712119036079098; 4.75493848724332; 4.793777757561904; 4.821047908163409; 4.841701565001652; 4.85584996004738; 3.171034042190933; 3.222142568826441; 3.287474513489199; 3.347722144579902; 3.4075541940578513; 3.460999687114471; 3.5087453969361517; 3.5483236683374733; 3.588591653929768; 1.8491499290751858; 1.9237851034010596; 2.0301848343327777; 2.1596876470070274; 2.3051114080680617; 2.449731200054643; 2.5900899895631215; 2.7290336379609164; 2.8602952438799227; 4.56254227230789; 4.608902141762273; 4.659839191053795; 4.712119036079098; 4.75493848724332; 4.793777757561904; 4.821047908163409; 4.841701565001652; 4.85584996004738; 3.171034042190933; 3.222142568826441; 3.287474513489199; 3.347722144579902; 3.4075541940578513; 3.460999687114471; 3.5087453969361517; 3.5483236683374733; 3.588591653929768; 1.8491499290751858; 1.9237851034010596; 2.0301848343327777; 2.1596876470070274; 2.3051114080680617; 2.449731200054643; 2.5900899895631215; 2.7290336379609164; 2.8602952438799227; 4.56254227230789; 4.608902141762273; 4.659839191053795; 4.712119036079098; 4.75493848724332; 4.793777757561904; 4.821047908163409; 4.841701565001652; 4.85584996004738; 3.171034042190933; 3.222142568826441; 3.287474513489199; 3.347722144579902; 3.4075541940578513; 3.460999687114471; 3.5087453969361517; 3.5483236683374733; 3.588591653929768; 1.8491499290751858; 1.9237851034010596; 2.0301848343327777; 2.1596876470070274; 2.3051114080680617; 2.449731200054643; 2.5900899895631215; 2.7290336379609164; 2.8602952438799227; 4.56254227230789; 4.608902141762273; 4.659839191053795; 4.712119036079098; 4.75493848724332; 4.793777757561904; 4.821047908163409; 4.841701565001652; 4.85584996004738; 3.171034042190933; 3.222142568826441; 3.287474513489199; 3.347722144579902; 3.4075541940578513; 3.460999687114471; 3.5087453969361517; 3.5483236683374733; 3.588591653929768; 1.8491499290751858; 1.9237851034010596; 2.0301848343327777; 2.1596876470070274; 2.3051114080680617; 2.449731200054643; 2.5900899895631215; 2.7290336379609164; 2.8602952438799227
images\BSR\BSDS500\test\100099.jpg; 4.45806716656907; 4.457292872633172; 4.459715452642; 4.460969566670938; 4.455865080790771; 4.449562333933957; 4.448225057393151; 4.4516299130582; 4.4617985767570385; 3.0331863776925503; 3.0308514377335682; 3.031030156131605; 3.03307151382512; 3.030097243248529; 3.0291515956760886; 3.033784493701117; 3.047464757829303; 3.078287955764437; 1.6293834195420982; 1.6298484629427457; 1.632979469552311; 1.645627121032223; 1.672641790843516; 1.734290707309651; 1.8371627946186642; 1.976817798535981; 2.1460053880392542; 4.45806716656907; 4.457292872633172; 4.459715452642; 4.460969566670938; 4.455865080790771; 4.449562333933957; 4.448225057393151; 4.4516299130582; 4.4617985767570385; 3.0331863776925503; 3.0308514377335682; 3.031030156131605; 3.03307151382512; 3.030097243248529; 3.0291515956760886; 3.033784493701117; 3.047464757829303; 3.078287955764437; 1.6293834195420982; 1.6298484629427457; 1.632979469552311; 1.645627121032223; 1.672641790843516; 1.734290707309651; 1.8371627946186642; 1.976817798535981; 2.1460053880392542; 4.45806716656907; 4.457292872633172; 4.459715452642; 4.460969566670938; 4.455865080790771; 4.449562333933957; 4.448225057393151; 4.4516299130582; 4.4617985767570385; 3.0331863776925503; 3.0308514377335682; 3.031030156131605; 3.03307151382512; 3.030097243248529; 3.0291515956760886; 3.033784493701117; 3.047464757829303; 3.078287955764437; 1.6293834195420982; 1.6298484629427457; 1.632979469552311; 1.645627121032223; 1.672641790843516; 1.734290707309651; 1.8371627946186642; 1.976817798535981; 2.1460053880392542; 4.45806716656907; 4.457292872633172; 4.459715452642; 4.460969566670938; 4.455865080790771; 4.449562333933957; 4.448225057393151; 4.4516299130582; 4.4617985767570385; 3.0331863776925503; 3.0308514377335682; 3.031030156131605; 3.03307151382512; 3.030097243248529; 3.0291515956760886; 3.033784493701117; 3.047464757829303; 3.078287955764437; 1.6293834195420982; 1.6298484629427457; 1.632979469552311; 1.645627121032223; 1.672641790843516; 1.734290707309651; 1.8371627946186642; 1.976817798535981; 2.1460053880392542
images\BSR\BSDS500\test\10081.jpg; 4.9266906577694165; 4.9465960607616015; 4.959007196302049; 4.971838949970708; 4.978076260427809; 4.969843346200125; 4.9561557047024065; 4.938615055434825; 4.917979372039004; 3.3515089552763278; 3.369751464205785; 3.3818300510252515; 3.4004535644577962; 3.4032003006226166; 3.3999666003486264; 3.3888796030604675; 3.377413039948112; 3.36547864987708; 1.8091615860611903; 1.8248296259744625; 1.8474096403568223; 1.8814175851697665; 1.9217887161230442; 1.9814114595633834; 2.0777108284498484; 2.199517715830721; 2.3322440753230325; 4.9266906577694165; 4.9465960607616015; 4.959007196302049; 4.971838949970708; 4.978076260427809; 4.969843346200125; 4.9561557047024065; 4.938615055434825; 4.917979372039004; 3.3515089552763278; 3.369751464205785; 3.3818300510252515; 3.4004535644577962; 3.4032003006226166; 3.3999666003486264; 3.3888796030604675; 3.377413039948112; 3.36547864987708; 1.8091615860611903; 1.8248296259744625; 1.8474096403568223; 1.8814175851697665; 1.9217887161230442; 1.9814114595633834; 2.0777108284498484; 2.199517715830721; 2.3322440753230325; 4.9266906577694165; 4.9465960607616015; 4.959007196302049; 4.971838949970708; 4.978076260427809; 4.969843346200125; 4.9561557047024065; 4.938615055434825; 4.917979372039004; 3.3515089552763278; 3.369751464205785; 3.3818300510252515; 3.4004535644577962; 3.4032003006226166; 3.3999666003486264; 3.3888796030604675; 3.377413039948112; 3.36547864987708; 1.8091615860611903; 1.8248296259744625; 1.8474096403568223; 1.8814175851697665; 1.9217887161230442; 1.9814114595633834; 2.0777108284498484; 2.199517715830721; 2.3322440753230325; 4.9266906577694165; 4.9465960607616015; 4.959007196302049; 4.971838949970708; 4.978076260427809; 4.969843346200125; 4.9561557047024065; 4.938615055434825; 4.917979372039004; 3.3515089552763278; 3.369751464205785; 3.3818300510252515; 3.4004535644577962; 3.4032003006226166; 3.3999666003486264; 3.3888796030604675; 3.377413039948112; 3.36547864987708; 1.8091615860611903; 1.8248296259744625; 1.8474096403568223; 1.8814175851697665; 1.9217887161230442; 1.9814114595633834; 2.0777108284498484; 2.199517715830721; 2.3322440753230325
images\BSR\BSDS500\test\101027.jpg; 3.1136181000913745; 3.1484777140282083; 3.1697592149716356; 3.1903780359064022; 3.2056811175430924; 3.2213750689097336; 3.229416394524593; 3.238251194099913; 3.245625708788931; 2.1968865548898995; 2.228820192767982; 2.25982481914472; 2.2970143637632354; 2.35128332955571; 2.417727243127332; 2.4938836706506278; 2.5749342468623184; 2.6655448052852457; 1.3389883050756812; 1.426538726400314; 1.568676633371463; 1.7417404525634426; 1.9297896405092934; 2.1149483258331094; 2.287372625465934; 2.4489416597626397; 2.59984404068083; 3.1136181000913745; 3.1484777140282083; 3.1697592149716356; 3.1903780359064022; 3.2056811175430924; 3.2213750689097336; 3.229416394524593; 3.238251194099913; 3.245625708788931; 2.1968865548898995; 2.228820192767982; 2.25982481914472; 2.2970143637632354; 2.35128332955571; 2.417727243127332; 2.4938836706506278; 2.5749342468623184; 2.6655448052852457; 1.3389883050756812; 1.426538726400314; 1.568676633371463; 1.7417404525634426; 1.9297896405092934; 2.1149483258331094; 2.287372625465934; 2.4489416597626397; 2.59984404068083; 3.1136181000913745; 3.1484777140282083; 3.1697592149716356; 3.1903780359064022; 3.2056811175430924; 3.2213750689097336; 3.229416394524593; 3.238251194099913; 3.245625708788931; 2.1968865548898995; 2.228820192767982; 2.25982481914472; 2.2970143637632354; 2.35128332955571; 2.417727243127332; 2.4938836706506278; 2.5749342468623184; 2.6655448052852457; 1.3389883050756812; 1.426538726400314; 1.568676633371463; 1.7417404525634426; 1.9297896405092934; 2.1149483258331094; 2.287372625465934; 2.4489416597626397; 2.59984404068083; 3.1136181000913745; 3.1484777140282083; 3.1697592149716356; 3.1903780359064022; 3.2056811175430924; 3.2213750689097336; 3.229416394524593; 3.238251194099913; 3.245625708788931; 2.1968865548898995; 2.228820192767982; 2.25982481914472; 2.2970143637632354; 2.35128332955571; 2.417727243127332; 2.4938836706506278; 2.5749342468623184; 2.6655448052852457; 1.3389883050756812; 1.426538726400314; 1.568676633371463; 1.7417404525634426; 1.9297896405092934; 2.1149483258331094; 2.287372625465934; 2.4489416597626397; 2.59984404068083
images\BSR\BSDS500\test\101084.jpg; 4.174957576483337; 4.26912106322098; 4.372199997942692; 4.478781821060839; 4.581042648330289; 4.684436405687964; 4.780569310247921; 4.87687367169429; 4.971460535593102; 2.9280453765240484; 3.0353339887061264; 3.1506452614350144; 3.2728601432387623; 3.4042527494876627; 3.54189030956821; 3.6793176441907027; 3.826546444606935; 3.963162309115819; 1.787123608911113; 1.9224663426758988; 2.1119439359533074; 2.3452253839204507; 2.5920056727705387; 2.824980594697001; 3.0470200913022913; 3.2625786314942937; 3.4658248395288083; 4.174957576483337; 4.26912106322098; 4.372199997942692; 4.478781821060839; 4.581042648330289; 4.684436405687964; 4.780569310247921; 4.87687367169429; 4.971460535593102; 2.9280453765240484; 3.0353339887061264; 3.1506452614350144; 3.2728601432387623; 3.4042527494876627; 3.54189030956821; 3.6793176441907027; 3.826546444606935; 3.963162309115819; 1.787123608911113; 1.9224663426758988; 2.1119439359533074; 2.3452253839204507; 2.5920056727705387; 2.824980594697001; 3.0470200913022913; 3.2625786314942937; 3.4658248395288083; 4.174957576483337; 4.26912106322098; 4.372199997942692; 4.478781821060839; 4.581042648330289; 4.684436405687964; 4.780569310247921; 4.87687367169429; 4.971460535593102; 2.9280453765240484; 3.0353339887061264; 3.1506452614350144; 3.2728601432387623; 3.4042527494876627; 3.54189030956821; 3.6793176441907027; 3.826546444606935; 3.963162309115819; 1.787123608911113; 1.9224663426758988; 2.1119439359533074; 2.3452253839204507; 2.5920056727705387; 2.824980594697001; 3.0470200913022913; 3.2625786314942937; 3.4658248395288083; 4.174957576483337; 4.26912106322098; 4.372199997942692; 4.478781821060839; 4.581042648330289; 4.684436405687964; 4.780569310247921; 4.87687367169429; 4.971460535593102; 2.9280453765240484; 3.0353339887061264; 3.1506452614350144; 3.2728601432387623; 3.4042527494876627; 3.54189030956821; 3.6793176441907027; 3.826546444606935; 3.963162309115819; 1.787123608911113; 1.9224663426758988; 2.1119439359533074; 2.3452253839204507; 2.5920056727705387; 2.824980594697001; 3.0470200913022913; 3.2625786314942937; 3.4658248395288083
images\BSR\BSDS500\test\102062.jpg; 3.9618713126602882; 4.013345567778576; 4.078452451707661; 4.15085003531333; 4.228780614075538; 4.303334380011288; 4.379557075315296; 4.452787866227466; 4.5172907963696645; 2.8307836257942016; 2.8894387781760758; 2.9689242181796707; 3.0624548670025007; 3.1665042510662973; 3.2784593062301908; 3.397672852847597; 3.5102746105930613; 3.623972851488068; 1.8051005111715552; 1.8997288294128716; 2.044600220243706; 2.2262051124122184; 2.4251430380034344; 2.6263388363882463; 2.8233515152908444; 3.0118483827014266; 3.188917039105283; 3.9618713126602882; 4.013345567778576; 4.078452451707661; 4.15085003531333; 4.228780614075538; 4.303334380011288; 4.379557075315296; 4.452787866227466; 4.5172907963696645; 2.8307836257942016; 2.8894387781760758; 2.9689242181796707; 3.0624548670025007; 3.1665042510662973; 3.2784593062301908; 3.397672852847597; 3.5102746105930613; 3.623972851488068; 1.8051005111715552; 1.8997288294128716; 2.044600220243706; 2.2262051124122184; 2.4251430380034344; 2.6263388363882463; 2.8233515152908444; 3.0118483827014266; 3.188917039105283; 3.9618713126602882; 4.013345567778576; 4.078452451707661; 4.15085003531333; 4.228780614075538; 4.303334380011288; 4.379557075315296; 4.452787866227466; 4.5172907963696645; 2.8307836257942016; 2.8894387781760758; 2.9689242181796707; 3.0624548670025007; 3.1665042510662973; 3.2784593062301908; 3.397672852847597; 3.5102746105930613; 3.623972851488068; 1.8051005111715552; 1.8997288294128716; 2.044600220243706; 2.2262051124122184; 2.4251430380034344; 2.6263388363882463; 2.8233515152908444; 3.0118483827014266; 3.188917039105283; 3.9618713126602882; 4.013345567778576; 4.078452451707661; 4.15085003531333; 4.228780614075538; 4.303334380011288; 4.379557075315296; 4.452787866227466; 4.5172907963696645; 2.8307836257942016; 2.8894387781760758; 2.9689242181796707; 3.0624548670025007; 3.1665042510662973; 3.2784593062301908; 3.397672852847597; 3.5102746105930613; 3.623972851488068; 1.8051005111715552; 1.8997288294128716; 2.044600220243706; 2.2262051124122184; 2.4251430380034344; 2.6263388363882463; 2.8233515152908444; 3.0118483827014266; 3.188917039105283
images\BSR\BSDS500\test\103006.jpg; 4.496392453034665; 4.559083105072681; 4.64872114087292; 4.753022786033894; 4.86400111449374; 4.977266570893556; 5.08473945719253; 5.186041342496625; 5.274912161312692; 3.102356826567443; 3.181603024586357; 3.2939704316087113; 3.4307945337354497; 3.579099526706047; 3.727257344489434; 3.8789062850773672; 4.025003521158386; 4.158557556123922; 1.7760276416712677; 1.9072854588721309; 2.116427819244719; 2.3736726422502694; 2.6580576833818808; 2.941598455410749; 3.209958321857099; 3.4582844445673397; 3.680719822555344; 4.496392453034665; 4.559083105072681; 4.64872114087292; 4.753022786033894; 4.86400111449374; 4.977266570893556; 5.08473945719253; 5.186041342496625; 5.274912161312692; 3.102356826567443; 3.181603024586357; 3.2939704316087113; 3.4307945337354497; 3.579099526706047; 3.727257344489434; 3.8789062850773672; 4.025003521158386; 4.158557556123922; 1.7760276416712677; 1.9072854588721309; 2.116427819244719; 2.3736726422502694; 2.6580576833818808; 2.941598455410749; 3.209958321857099; 3.4582844445673397; 3.680719822555344; 4.496392453034665; 4.559083105072681; 4.64872114087292; 4.753022786033894; 4.86400111449374; 4.977266570893556; 5.08473945719253; 5.186041342496625; 5.274912161312692; 3.102356826567443; 3.181603024586357; 3.2939704316087113; 3.4307945337354497; 3.579099526706047; 3.727257344489434; 3.8789062850773672; 4.025003521158386; 4.158557556123922; 1.7760276416712677; 1.9072854588721309; 2.116427819244719; 2.3736726422502694; 2.6580576833818808; 2.941598455410749; 3.209958321857099; 3.4582844445673397; 3.680719822555344; 4.496392453034665; 4.559083105072681; 4.64872114087292; 4.753022786033894; 4.86400111449374; 4.977266570893556; 5.08473945719253; 5.186041342496625; 5.274912161312692; 3.102356826567443; 3.181603024586357; 3.2939704316087113; 3.4307945337354497; 3.579099526706047; 3.727257344489434; 3.8789062850773672; 4.025003521158386; 4.158557556123922; 1.7760276416712677; 1.9072854588721309; 2.116427819244719; 2.3736726422502694; 2.6580576833818808; 2.941598455410749; 3.209958321857099; 3.4582844445673397; 3.680719822555344
images\BSR\BSDS500\test\103029.jpg; 2.823207904643734; 2.826813427584425; 2.8355638395176634; 2.85197980628125; 2.8674657112913664; 2.8705046846456272; 2.8764999290466333; 2.885429976967806; 2.8925983079345565; 1.9746886683961868; 1.979476112598767; 1.9930299757501329; 2.023513738501379; 2.061368276609793; 2.1067811099700866; 2.1560974101894197; 2.2130917062339766; 2.2689993847850665; 1.1641994847760173; 1.1922827778136489; 1.2853956749063775; 1.4113166470154717; 1.5434704683130305; 1.6715888075206242; 1.799813754523914; 1.9288963768543093; 2.0580675163976014; 2.823207904643734; 2.826813427584425; 2.8355638395176634; 2.85197980628125; 2.8674657112913664; 2.8705046846456272; 2.8764999290466333; 2.885429976967806; 2.8925983079345565; 1.9746886683961868; 1.979476112598767; 1.9930299757501329; 2.023513738501379; 2.061368276609793; 2.1067811099700866; 2.1560974101894197; 2.2130917062339766; 2.2689993847850665; 1.1641994847760173; 1.1922827778136489; 1.2853956749063775; 1.4113166470154717; 1.5434704683130305; 1.6715888075206242; 1.799813754523914; 1.9288963768543093; 2.0580675163976014; 2.823207904643734; 2.826813427584425; 2.8355638395176634; 2.85197980628125; 2.8674657112913664; 2.8705046846456272; 2.8764999290466333; 2.885429976967806; 2.8925983079345565; 1.9746886683961868; 1.979476112598767; 1.9930299757501329; 2.023513738501379; 2.061368276609793; 2.1067811099700866; 2.1560974101894197; 2.2130917062339766; 2.2689993847850665; 1.1641994847760173; 1.1922827778136489; 1.2853956749063775; 1.4113166470154717; 1.5434704683130305; 1.6715888075206242; 1.799813754523914; 1.9288963768543093; 2.0580675163976014; 2.823207904643734; 2.826813427584425; 2.8355638395176634; 2.85197980628125; 2.8674657112913664; 2.8705046846456272; 2.8764999290466333; 2.885429976967806; 2.8925983079345565; 1.9746886683961868; 1.979476112598767; 1.9930299757501329; 2.023513738501379; 2.061368276609793; 2.1067811099700866; 2.1560974101894197; 2.2130917062339766; 2.2689993847850665; 1.1641994847760173; 1.1922827778136489; 1.2853956749063775; 1.4113166470154717; 1.5434704683130305; 1.6715888075206242; 1.799813754523914; 1.9288963768543093; 2.0580675163976014
images\BSR\BSDS500\test\103078.jpg; 4.392466473063783; 4.469783776314949; 4.556219921186637; 4.641002617303065; 4.721243621203846; 4.8000942480174125; 4.873003669061948; 4.9382388007315505; 4.999420052520972; 3.052623829921217; 3.1430310718819756; 3.2402910965541967; 3.3387857674213715; 3.4386671948958267; 3.533383772021787; 3.626395464188339; 3.7165861807420613; 3.8060004416749282; 1.7538962782025342; 1.8593450329080028; 1.9917697852501557; 2.154831271838976; 2.3414277075984558; 2.532670985269508; 2.7241447233315252; 2.9135059900816525; 3.0938301927526175; 4.392466473063783; 4.469783776314949; 4.556219921186637; 4.641002617303065; 4.721243621203846; 4.8000942480174125; 4.873003669061948; 4.9382388007315505; 4.999420052520972; 3.052623829921217; 3.1430310718819756; 3.2402910965541967; 3.3387857674213715; 3.4386671948958267; 3.533383772021787; 3.626395464188339; 3.7165861807420613; 3.8060004416749282; 1.7538962782025342; 1.8593450329080028; 1.9917697852501557; 2.154831271838976; 2.3414277075984558; 2.532670985269508; 2.7241447233315252; 2.9135059900816525; 3.0938301927526175; 4.392466473063783; 4.469783776314949; 4.556219921186637; 4.641002617303065; 4.721243621203846; 4.8000942480174125; 4.873003669061948; 4.9382388007315505; 4.999420052520972; 3.052623829921217; 3.1430310718819756; 3.2402910965541967; 3.3387857674213715; 3.4386671948958267; 3.533383772021787; 3.626395464188339; 3.7165861807420613; 3.8060004416749282; 1.7538962782025342; 1.8593450329080028; 1.9917697852501557; 2.154831271838976; 2.3414277075984558; 2.532670985269508; 2.7241447233315252; 2.9135059900816525; 3.0938301927526175; 4.392466473063783; 4.469783776314949; 4.556219921186637; 4.641002617303065; 4.721243621203846; 4.8000942480174125; 4.873003669061948; 4.9382388007315505; 4.999420052520972; 3.052623829921217; 3.1430310718819756; 3.2402910965541967; 3.3387857674213715; 3.4386671948958267; 3.533383772021787; 3.626395464188339; 3.7165861807420613; 3.8060004416749282; 1.7538962782025342; 1.8593450329080028; 1.9917697852501557; 2.154831271838976; 2.3414277075984558; 2.532670985269508; 2.7241447233315252; 2.9135059900816525; 3.0938301927526175
